transaction_id,sender_id,receiver_id,tx_type,amount,timestamp,is_fraud,fraud_scenario
TX_34bd7723,U_7464cb,A_9e7250,WITHDRAWAL,11008.47,2026-03-07 17:48:00,0,Normal
TX_dc5b4b66,U_c6c5d5,U_464f3b,P2P_TRANSFER,9451.74,2026-03-04 16:48:00,0,Normal
TX_5928260b,U_0ce33a,U_1b3067,P2P_TRANSFER,1053.71,2026-03-06 07:39:00,0,Normal
TX_8ab51f80,U_34f650,U_6dc5b7,P2P_TRANSFER,8564.43,2026-03-13 14:43:00,0,Normal
TX_a0f58b73,U_657b1c,A_7915f1,PAYMENT,3319.94,2026-03-10 11:36:00,0,Normal
TX_c41b7c45,U_fc2394,U_54289c,P2P_TRANSFER,13185.8,2026-03-13 07:05:00,0,Normal
TX_c7213157,U_0ee0c8,U_f4d897,P2P_TRANSFER,10861.8,2026-03-04 02:44:00,0,Normal
TX_aaf2b18f,U_f6a374,A_f8311c,PAYMENT,510.74,2026-03-11 16:02:00,0,Normal
TX_e92c5075,U_c5a0b7,U_584228,P2P_TRANSFER,93.84,2026-03-07 10:42:00,0,Normal
TX_e8497415,U_5ef2db,U_a8e56b,P2P_TRANSFER,12321.9,2026-03-01 20:51:00,0,Normal
TX_d34c4052,U_1d1422,A_a1a093,WITHDRAWAL,9611.35,2026-03-06 17:16:00,0,Normal
TX_03168888,U_63d24b,A_2c11c2,PAYMENT,7822.31,2026-03-01 23:22:00,0,Normal
TX_860b649e,U_4f6ed4,U_d6429a,P2P_TRANSFER,4346.51,2026-03-05 15:43:00,0,Normal
TX_ca59b19a,U_139ee5,U_873999,P2P_TRANSFER,3838.51,2026-03-10 21:03:00,0,Normal
TX_4d4ee1f3,U_a5c34e,U_7a867d,P2P_TRANSFER,9871.6,2026-03-12 17:22:00,0,Normal
TX_aa99038a,U_13e77b,U_3cf1e2,P2P_TRANSFER,683.01,2026-03-03 02:16:00,0,Normal
TX_168fd4d4,U_f22633,A_590f81,PAYMENT,14819.07,2026-03-01 13:58:00,0,Normal
TX_8dd679e2,U_9ee5de,A_a54226,WITHDRAWAL,876.76,2026-03-10 14:56:00,0,Normal
TX_50004cc2,U_2a92a8,U_01ceb4,P2P_TRANSFER,3431.75,2026-03-07 20:29:00,0,Normal
TX_6dbb624c,U_3b2819,U_b1c4d6,P2P_TRANSFER,2821.44,2026-03-14 16:22:00,0,Normal
TX_cbf59216,I_MSHWARI,U_18eb77,LOAN_DISBURSEMENT,11935.73,2026-03-04 16:08:00,0,Normal
TX_4e969e58,U_516eb5,U_77a858,P2P_TRANSFER,8685.45,2026-03-07 05:29:00,0,Normal
TX_8f50ad22,U_3e1cd4,A_ae024a,PAYMENT,13371.02,2026-03-12 01:07:00,0,Normal
TX_08918bc2,U_7949dd,A_26db48,PAYMENT,4145.67,2026-03-13 16:49:00,0,Normal
TX_266eda43,U_3b03c6,A_922cd9,PAYMENT,3872.42,2026-03-12 17:50:00,0,Normal
TX_498308a7,U_743b9c,U_7f1d3f,P2P_TRANSFER,3401.02,2026-03-11 06:20:00,0,Normal
TX_d1180198,I_MSHWARI,U_56efe7,LOAN_DISBURSEMENT,11885.07,2026-03-14 19:04:00,0,Normal
TX_b6c9c4af,U_7029d5,A_92e681,PAYMENT,13104.82,2026-03-10 04:31:00,0,Normal
TX_b48ca2cd,U_a9949b,U_74ce9a,P2P_TRANSFER,2654.86,2026-03-03 23:22:00,0,Normal
TX_1dbcde99,U_277d43,A_1b2053,PAYMENT,7761.33,2026-03-09 09:35:00,0,Normal
TX_e5c3751c,I_FULIZA,U_f0b435,LOAN_DISBURSEMENT,2299.3,2026-03-02 22:30:00,0,Normal
TX_50574532,U_a19b39,U_ede874,P2P_TRANSFER,14593.99,2026-03-11 02:39:00,0,Normal
TX_55562dd4,U_f5dc5e,U_eaece4,P2P_TRANSFER,10937.99,2026-03-07 23:01:00,0,Normal
TX_2882381b,U_787590,U_b5e0e4,P2P_TRANSFER,3299.9,2026-03-09 23:01:00,0,Normal
TX_00172314,U_4c24f8,U_728c00,P2P_TRANSFER,363.7,2026-03-14 02:27:00,0,Normal
TX_e632b736,U_12373d,U_5af547,P2P_TRANSFER,14406.56,2026-03-06 09:34:00,0,Normal
TX_77143d62,U_5b1ea5,U_04c9ed,P2P_TRANSFER,4543.91,2026-03-03 08:16:00,0,Normal
TX_23d5e1c4,U_90ad03,A_244fdb,PAYMENT,2969.76,2026-03-06 10:30:00,0,Normal
TX_dd11646e,U_4c3de3,U_8c9ee7,P2P_TRANSFER,5315.25,2026-03-10 22:39:00,0,Normal
TX_3f24f57a,U_6eb125,A_c289bf,WITHDRAWAL,10982.81,2026-03-12 07:31:00,0,Normal
TX_23c81143,U_abba0a,U_900978,P2P_TRANSFER,10639.05,2026-03-08 21:25:00,0,Normal
TX_6d956088,I_MSHWARI,U_38a358,LOAN_DISBURSEMENT,14972.28,2026-03-07 00:33:00,0,Normal
TX_fc479275,U_f58bad,U_3caa9d,P2P_TRANSFER,3889.05,2026-03-01 20:48:00,0,Normal
TX_aca42859,U_75883c,A_fa2e76,WITHDRAWAL,5996.62,2026-03-11 07:22:00,0,Normal
TX_cb7b8556,U_4926bb,U_30e119,P2P_TRANSFER,14933.48,2026-03-10 18:28:00,0,Normal
TX_9b8bb4b4,I_FULIZA,U_1310db,LOAN_DISBURSEMENT,9610.4,2026-03-03 13:56:00,0,Normal
TX_0b8dda40,U_261f7a,A_26db48,PAYMENT,7175.18,2026-03-12 23:36:00,0,Normal
TX_58296edf,U_507d2d,A_d67e11,PAYMENT,300.36,2026-03-10 01:03:00,0,Normal
TX_9ecee561,I_MSHWARI,U_eba045,LOAN_DISBURSEMENT,9408.08,2026-03-07 08:59:00,0,Normal
TX_5cee2dcf,U_c9ee7e,A_85bdee,WITHDRAWAL,12352.34,2026-03-08 20:06:00,0,Normal
TX_8e9b1173,U_60780b,A_d132e0,WITHDRAWAL,14495.4,2026-03-12 11:10:00,0,Normal
TX_1ab34539,U_c623a8,A_26db48,PAYMENT,14063.26,2026-03-10 08:51:00,0,Normal
TX_9c1464cd,U_a5f1ec,U_4ef02c,P2P_TRANSFER,575.0,2026-03-08 20:43:00,0,Normal
TX_92324659,U_105399,U_03ffe6,P2P_TRANSFER,10091.63,2026-03-07 08:46:00,0,Normal
TX_63df510e,U_6bc24a,A_784af3,PAYMENT,13662.62,2026-03-14 04:40:00,0,Normal
TX_f63cc546,U_e43aca,U_c48add,P2P_TRANSFER,4724.36,2026-03-08 12:54:00,0,Normal
TX_30fa663c,U_651c77,U_5e0b13,P2P_TRANSFER,2907.11,2026-03-12 08:46:00,0,Normal
TX_b4a04f1b,U_84b943,A_dd753f,PAYMENT,7431.39,2026-03-02 17:02:00,0,Normal
TX_d343661b,U_40a830,A_1b2053,PAYMENT,6799.96,2026-03-08 23:53:00,0,Normal
TX_e01dbecc,U_929ffc,U_a1712d,P2P_TRANSFER,13742.94,2026-03-09 13:13:00,0,Normal
TX_c9692621,U_144b14,A_3da8e6,PAYMENT,3588.29,2026-03-10 10:02:00,0,Normal
TX_2ca3a502,U_facbcb,A_7b65a5,PAYMENT,4341.07,2026-03-09 11:01:00,0,Normal
TX_4e601214,U_05f031,A_e294ae,PAYMENT,12494.22,2026-03-05 10:13:00,0,Normal
TX_4acd7d03,U_4afdc6,U_aacc06,P2P_TRANSFER,4707.44,2026-03-04 21:50:00,0,Normal
TX_3e1add45,U_a71449,U_3fa6e1,P2P_TRANSFER,13453.86,2026-03-09 21:48:00,0,Normal
TX_8a80bcc7,U_adc2aa,A_7eb0a8,WITHDRAWAL,4211.1,2026-03-05 18:09:00,0,Normal
TX_6959d6a7,U_affd12,A_e92c45,WITHDRAWAL,5861.41,2026-03-08 02:59:00,0,Normal
TX_fc073c88,U_d6a778,U_743b9c,P2P_TRANSFER,13400.38,2026-03-10 06:23:00,0,Normal
TX_e2263067,U_71352f,A_e38ef2,PAYMENT,3016.21,2026-03-03 03:07:00,0,Normal
TX_bb1ba616,U_47b81b,U_e149cc,P2P_TRANSFER,3679.7,2026-03-11 02:18:00,0,Normal
TX_26833688,U_38a358,A_bca0c2,PAYMENT,6361.38,2026-03-07 06:15:00,0,Normal
TX_db60cf6c,U_abcc55,A_ddf771,WITHDRAWAL,8181.04,2026-03-05 10:22:00,0,Normal
TX_f76b12fb,U_741118,A_3b3338,PAYMENT,266.0,2026-03-03 02:32:00,0,Normal
TX_fcbb8b41,U_75a9c8,U_a71449,P2P_TRANSFER,14583.57,2026-03-03 18:26:00,0,Normal
TX_0b32c5d0,U_806673,U_8c89b6,P2P_TRANSFER,10469.9,2026-03-07 23:50:00,0,Normal
TX_6445fb28,U_34f650,A_db83b4,PAYMENT,12888.57,2026-03-07 13:46:00,0,Normal
TX_d346525f,U_0ee0c8,A_d6496e,WITHDRAWAL,9128.48,2026-03-13 06:19:00,0,Normal
TX_a92cb052,I_MSHWARI,U_54e31d,LOAN_DISBURSEMENT,10409.54,2026-03-12 10:21:00,0,Normal
TX_808a72f4,U_921c17,A_f94cd5,PAYMENT,14736.72,2026-03-12 10:36:00,0,Normal
TX_50fe2a88,U_e7e4db,U_ee8bdc,P2P_TRANSFER,12503.27,2026-03-08 12:27:00,0,Normal
TX_818a79a5,U_01147d,U_efa077,P2P_TRANSFER,12950.9,2026-03-10 10:13:00,0,Normal
TX_4c039b8f,U_bcadaa,A_5b164c,WITHDRAWAL,6882.74,2026-03-02 16:41:00,0,Normal
TX_232ec256,U_6039e4,U_809345,P2P_TRANSFER,14498.59,2026-03-07 23:05:00,0,Normal
TX_c666cd63,U_2c152c,U_0c1bdb,P2P_TRANSFER,10099.68,2026-03-08 05:28:00,0,Normal
TX_65d0efc9,U_2e788d,A_ddf771,WITHDRAWAL,2623.66,2026-03-13 01:19:00,0,Normal
TX_a6be5857,U_1d53af,A_2ad9ea,PAYMENT,13819.45,2026-03-08 03:59:00,0,Normal
TX_b8ce99ae,U_0a127d,A_e7a5f3,PAYMENT,5942.69,2026-03-10 13:54:00,0,Normal
TX_4054bc18,U_700005,A_61f771,PAYMENT,2700.96,2026-03-03 05:52:00,0,Normal
TX_ade0334d,U_95781f,A_2ad9ea,PAYMENT,7735.36,2026-03-05 19:11:00,0,Normal
TX_16c6fa76,U_ef4b19,U_c35589,P2P_TRANSFER,2944.32,2026-03-04 09:47:00,0,Normal
TX_05a4d0cd,U_f4fa1b,A_abd9ce,PAYMENT,3251.12,2026-03-02 09:27:00,0,Normal
TX_7ef81a13,U_bf542e,U_3c2e73,P2P_TRANSFER,9299.34,2026-03-12 16:11:00,0,Normal
TX_67cdb562,U_a5718b,A_592fb9,PAYMENT,14227.92,2026-03-05 08:05:00,0,Normal
TX_f0fb1e1d,U_0339c2,U_c2d939,P2P_TRANSFER,706.83,2026-03-03 23:02:00,0,Normal
TX_a818ac54,I_MSHWARI,U_b72df8,LOAN_DISBURSEMENT,13096.45,2026-03-09 02:55:00,0,Normal
TX_f2ae5cf2,U_433251,U_f6bf3e,P2P_TRANSFER,5693.07,2026-03-02 20:58:00,0,Normal
TX_4405f772,U_987d93,A_efd60f,WITHDRAWAL,10987.93,2026-03-02 11:50:00,0,Normal
TX_414bf6c8,U_48186b,A_98237c,WITHDRAWAL,3896.13,2026-03-01 11:51:00,0,Normal
TX_4800af8b,U_01ce71,A_84f797,WITHDRAWAL,354.49,2026-03-10 06:11:00,0,Normal
TX_902fef07,I_FULIZA,U_a27a6c,LOAN_DISBURSEMENT,7033.42,2026-03-09 15:10:00,0,Normal
TX_a827f939,I_FULIZA,U_4a3f1b,LOAN_DISBURSEMENT,5360.62,2026-03-04 07:57:00,0,Normal
TX_faeaa964,U_035c2e,A_ba9896,WITHDRAWAL,1273.39,2026-03-03 19:03:00,0,Normal
TX_33cd53c1,I_MSHWARI,U_47b81b,LOAN_DISBURSEMENT,3317.85,2026-03-06 17:19:00,0,Normal
TX_e15a76f6,U_10bd01,A_fa2e76,WITHDRAWAL,1548.05,2026-03-06 14:11:00,0,Normal
TX_30dfcdd5,I_FULIZA,U_725ced,LOAN_DISBURSEMENT,14262.22,2026-03-12 10:13:00,0,Normal
TX_a2396caa,U_73a9e2,A_4ced09,WITHDRAWAL,478.14,2026-03-05 18:27:00,0,Normal
TX_64ef612d,U_ef8ba8,A_2ad9ea,PAYMENT,105.79,2026-03-11 11:52:00,0,Normal
TX_5d4d26d2,U_c81c8d,A_721c42,PAYMENT,14646.4,2026-03-09 17:08:00,0,Normal
TX_a66f2905,U_dc6b09,U_339227,P2P_TRANSFER,4213.35,2026-03-14 01:47:00,0,Normal
TX_962eab5c,U_787e84,A_501774,WITHDRAWAL,14885.51,2026-03-13 12:06:00,0,Normal
TX_8443e73b,I_MSHWARI,U_2d717c,LOAN_DISBURSEMENT,599.23,2026-03-03 04:20:00,0,Normal
TX_efa05d1a,U_ae0be8,U_2fda6c,P2P_TRANSFER,9284.4,2026-03-12 04:11:00,0,Normal
TX_52f0a912,U_7aef02,A_3c6f4e,WITHDRAWAL,8853.74,2026-03-04 02:45:00,0,Normal
TX_8f77c8bf,U_0cf3ba,A_e92c45,WITHDRAWAL,12785.11,2026-03-14 07:10:00,0,Normal
TX_e74e0a6b,U_bba2ec,A_2ad9ea,PAYMENT,14956.55,2026-03-05 17:33:00,0,Normal
TX_d46dea2a,I_MSHWARI,U_8b791a,LOAN_DISBURSEMENT,3058.41,2026-03-07 17:57:00,0,Normal
TX_667c161e,U_7419bd,A_592fb9,PAYMENT,11044.24,2026-03-02 16:45:00,0,Normal
TX_3b478da0,U_ecabe3,A_660fdc,PAYMENT,14984.94,2026-03-08 08:51:00,0,Normal
TX_1a12997f,U_c055f6,U_b3cdc5,P2P_TRANSFER,2618.78,2026-03-09 00:10:00,0,Normal
TX_aef6792c,U_84c80c,A_66a048,PAYMENT,78.4,2026-03-08 13:17:00,0,Normal
TX_572f4394,U_40a830,U_42ed29,P2P_TRANSFER,9964.61,2026-03-10 10:27:00,0,Normal
TX_43ae400e,U_054ebf,A_3aee75,PAYMENT,6223.89,2026-03-01 02:00:00,0,Normal
TX_2df9bdba,U_2ebc92,A_649134,PAYMENT,4748.41,2026-03-07 06:54:00,0,Normal
TX_0f8c4ee2,U_ecad6c,A_501774,WITHDRAWAL,1508.96,2026-03-05 04:03:00,0,Normal
TX_e62f6c12,U_852aab,U_63d1e4,P2P_TRANSFER,10130.49,2026-03-01 14:55:00,0,Normal
TX_01b12999,U_406db7,A_33c405,PAYMENT,5519.84,2026-03-04 01:20:00,0,Normal
TX_443f3b82,U_e894ed,U_90ad03,P2P_TRANSFER,5132.33,2026-03-05 12:13:00,0,Normal
TX_d903f9b0,U_83265d,U_5d7e82,P2P_TRANSFER,10604.59,2026-03-08 04:25:00,0,Normal
TX_9f6f2659,I_MSHWARI,U_2cbdbc,LOAN_DISBURSEMENT,13161.1,2026-03-10 10:02:00,0,Normal
TX_f5dae364,U_517f84,U_b61309,P2P_TRANSFER,13668.64,2026-03-12 19:20:00,0,Normal
TX_19b60786,U_dc5282,U_c4d08c,P2P_TRANSFER,1279.09,2026-03-05 22:38:00,0,Normal
TX_4faa5050,U_c6c7b5,U_ad5881,P2P_TRANSFER,9733.29,2026-03-09 21:03:00,0,Normal
TX_2e69fd21,U_47cc6f,A_d5a32f,WITHDRAWAL,12206.47,2026-03-12 03:44:00,0,Normal
TX_f0c6c4b4,U_d2877e,U_989822,P2P_TRANSFER,4987.86,2026-03-13 11:10:00,0,Normal
TX_b5339648,U_b1739a,U_879418,P2P_TRANSFER,8653.19,2026-03-05 08:24:00,0,Normal
TX_77868bf8,U_779b64,U_04ba5e,P2P_TRANSFER,13622.2,2026-03-13 17:49:00,0,Normal
TX_cbbb0d00,U_b28a40,U_23d32c,P2P_TRANSFER,1216.63,2026-03-01 07:53:00,0,Normal
TX_a6516b0b,U_8e27ed,A_cba2eb,PAYMENT,14672.18,2026-03-13 18:04:00,0,Normal
TX_33b6dc4d,U_07fdd8,A_2409e0,WITHDRAWAL,6694.01,2026-03-08 21:17:00,0,Normal
TX_b2dd8f2a,U_c8e135,A_592fb9,PAYMENT,13069.45,2026-03-10 00:58:00,0,Normal
TX_8395dfeb,U_e1a265,A_9ff4d5,WITHDRAWAL,13428.41,2026-03-06 19:51:00,0,Normal
TX_72b00397,U_9e6a94,U_b007b1,P2P_TRANSFER,12846.77,2026-03-11 00:29:00,0,Normal
TX_c4ee60f4,U_f5faf6,A_35c369,PAYMENT,12904.94,2026-03-05 16:02:00,0,Normal
TX_56c12b0f,U_cd8544,A_2409e0,WITHDRAWAL,14738.14,2026-03-02 15:17:00,0,Normal
TX_de5bc2b0,U_a26935,U_b648c2,P2P_TRANSFER,3350.65,2026-03-08 11:50:00,0,Normal
TX_68b492d2,U_f0e532,A_f25350,PAYMENT,11580.91,2026-03-12 13:20:00,0,Normal
TX_f696fd09,U_a4a37c,U_daf87d,P2P_TRANSFER,5108.88,2026-03-07 19:38:00,0,Normal
TX_7def45c8,U_7724ab,A_c1544d,PAYMENT,9698.8,2026-03-03 01:59:00,0,Normal
TX_7e4857c4,U_c48add,U_651846,P2P_TRANSFER,10732.68,2026-03-03 11:59:00,0,Normal
TX_ee09ad11,U_a62eb8,U_e208c5,P2P_TRANSFER,5340.18,2026-03-01 05:45:00,0,Normal
TX_1db26436,U_963135,A_aa67ca,PAYMENT,12402.21,2026-03-06 06:02:00,0,Normal
TX_3bc4c0fd,U_13d8f4,A_2f99d1,PAYMENT,12268.25,2026-03-01 19:28:00,0,Normal
TX_ee9a0632,U_6e4bb3,A_f6938f,WITHDRAWAL,579.64,2026-03-01 16:18:00,0,Normal
TX_f500ef64,U_28fe49,A_26db48,PAYMENT,14778.35,2026-03-06 06:51:00,0,Normal
TX_96012bf4,U_892f3d,U_34e33c,P2P_TRANSFER,14504.19,2026-03-10 19:28:00,0,Normal
TX_deb4edec,U_af6266,U_c9a68e,P2P_TRANSFER,5883.1,2026-03-05 03:12:00,0,Normal
TX_f814c8c1,U_5749c9,A_fcc4dd,WITHDRAWAL,12812.38,2026-03-08 05:37:00,0,Normal
TX_bccdf1f2,U_b1c514,A_2d7045,WITHDRAWAL,6624.96,2026-03-11 20:57:00,0,Normal
TX_8be40c90,U_0d1c7a,U_2572a2,P2P_TRANSFER,8060.24,2026-03-11 04:22:00,0,Normal
TX_439c3d79,U_42d73d,A_1e9f26,PAYMENT,422.69,2026-03-04 22:09:00,0,Normal
TX_855aea6c,U_fb8425,U_2f1956,P2P_TRANSFER,13783.03,2026-03-07 04:36:00,0,Normal
TX_bbae7c07,U_65cf6a,U_b710b2,P2P_TRANSFER,620.46,2026-03-14 19:13:00,0,Normal
TX_59c468ae,U_267204,U_645ed5,P2P_TRANSFER,6536.51,2026-03-06 10:05:00,0,Normal
TX_0b6eb49a,U_2f8191,U_dab223,P2P_TRANSFER,9754.1,2026-03-12 20:59:00,0,Normal
TX_187944b9,U_82d929,U_c1406d,P2P_TRANSFER,8872.79,2026-03-09 16:24:00,0,Normal
TX_725cc07c,U_caa09e,U_5d3c5a,P2P_TRANSFER,4695.42,2026-03-09 01:21:00,0,Normal
TX_6a9434b1,U_d5106d,U_c08016,P2P_TRANSFER,10541.22,2026-03-01 13:51:00,0,Normal
TX_d282a02b,U_f937e6,U_9bbbc5,P2P_TRANSFER,5868.76,2026-03-02 21:37:00,0,Normal
TX_ef1497d3,U_3b4a3a,A_2aaffc,WITHDRAWAL,1421.5,2026-03-09 04:28:00,0,Normal
TX_dc0f5bcc,I_MSHWARI,U_11d447,LOAN_DISBURSEMENT,12041.68,2026-03-14 08:31:00,0,Normal
TX_8f5a63fd,U_9ff4cf,A_f2009e,WITHDRAWAL,1269.82,2026-03-08 20:25:00,0,Normal
TX_cb9b5671,U_08e3c8,U_b70110,P2P_TRANSFER,4435.86,2026-03-01 13:35:00,0,Normal
TX_f5770ad8,U_e8d525,U_ed572e,P2P_TRANSFER,1931.88,2026-03-02 05:24:00,0,Normal
TX_60699edf,I_MSHWARI,U_617223,LOAN_DISBURSEMENT,4728.42,2026-03-03 18:48:00,0,Normal
TX_bf94ba1c,U_2331f3,A_5b7757,PAYMENT,2707.07,2026-03-01 03:22:00,0,Normal
TX_bc0a93a9,U_9ff4cf,A_db6fbe,PAYMENT,6969.06,2026-03-13 14:22:00,0,Normal
TX_bc2b6ee1,U_a48016,U_43cc66,P2P_TRANSFER,5160.8,2026-03-05 00:10:00,0,Normal
TX_54cf14c4,U_984d3b,A_3dc018,PAYMENT,5012.91,2026-03-10 08:58:00,0,Normal
TX_aad3a363,U_49e7ad,U_2e4c9d,P2P_TRANSFER,3379.98,2026-03-02 08:26:00,0,Normal
TX_a1603aee,U_8bc8b6,A_9b5740,PAYMENT,1155.52,2026-03-07 09:56:00,0,Normal
TX_15dc8af8,U_3475dc,U_ddeaf1,P2P_TRANSFER,5304.48,2026-03-01 08:53:00,0,Normal
TX_b8ca8bce,U_418fe0,A_63553a,WITHDRAWAL,1151.47,2026-03-05 05:29:00,0,Normal
TX_a3fa68bf,U_7b7810,U_5c06ed,P2P_TRANSFER,6988.97,2026-03-08 22:45:00,0,Normal
TX_473d5ae3,U_e9a03f,A_047ff8,PAYMENT,14559.11,2026-03-04 10:49:00,0,Normal
TX_61522939,I_FULIZA,U_4a77bc,LOAN_DISBURSEMENT,1234.07,2026-03-14 04:25:00,0,Normal
TX_fe1d0f13,U_424db9,U_a53f31,P2P_TRANSFER,5207.29,2026-03-13 05:30:00,0,Normal
TX_e27a4210,U_bc69a1,A_21762b,PAYMENT,10178.41,2026-03-12 02:48:00,0,Normal
TX_a935251c,U_8a2e09,U_e6c503,P2P_TRANSFER,1271.04,2026-03-01 04:31:00,0,Normal
TX_8e653076,U_5f11b9,A_3da8e6,PAYMENT,10932.35,2026-03-10 20:33:00,0,Normal
TX_91c60c0a,U_2334c4,A_e5d764,PAYMENT,3970.56,2026-03-12 00:47:00,0,Normal
TX_3b829f79,I_MSHWARI,U_aca51b,LOAN_DISBURSEMENT,8962.24,2026-03-14 01:29:00,0,Normal
TX_0fb76aef,I_MSHWARI,U_29cadc,LOAN_DISBURSEMENT,9727.66,2026-03-08 04:36:00,0,Normal
TX_c694ca53,U_3835a5,U_705566,P2P_TRANSFER,4398.56,2026-03-09 21:35:00,0,Normal
TX_06687bc6,U_b6002e,U_ad48af,P2P_TRANSFER,12990.48,2026-03-07 02:36:00,0,Normal
TX_8ba31196,U_fbcdf8,A_871584,PAYMENT,6520.16,2026-03-06 19:35:00,0,Normal
TX_1a36befc,U_02b81e,A_703bbe,PAYMENT,1456.91,2026-03-07 10:33:00,0,Normal
TX_46e53280,U_a25fbc,A_26986b,PAYMENT,12882.85,2026-03-01 01:49:00,0,Normal
TX_4fb1c64f,I_FULIZA,U_8e5f58,LOAN_DISBURSEMENT,14773.63,2026-03-02 07:55:00,0,Normal
TX_710a9cd0,U_275f36,U_6dc5b7,P2P_TRANSFER,6001.56,2026-03-06 12:15:00,0,Normal
TX_5f2e71e5,U_d04ae9,A_d132e0,WITHDRAWAL,14103.84,2026-03-10 14:41:00,0,Normal
TX_de5eebc8,U_83b9a5,A_2ad9ea,PAYMENT,14748.12,2026-03-07 09:16:00,0,Normal
TX_ea950a4e,U_2bcd86,A_89a803,PAYMENT,8022.65,2026-03-02 19:55:00,0,Normal
TX_82df8763,U_00abcc,A_b2cd13,WITHDRAWAL,2033.32,2026-03-08 19:52:00,0,Normal
TX_5d44cb62,U_f88197,U_78b534,P2P_TRANSFER,2254.5,2026-03-08 14:13:00,0,Normal
TX_a30325b8,U_0b5fab,U_4ef02c,P2P_TRANSFER,14880.82,2026-03-02 04:59:00,0,Normal
TX_7e546699,U_747d55,A_b0aaae,WITHDRAWAL,2806.4,2026-03-05 09:38:00,0,Normal
TX_e7647084,U_750f31,A_db6fbe,PAYMENT,9322.8,2026-03-02 21:31:00,0,Normal
TX_d162ca06,I_MSHWARI,U_9a1923,LOAN_DISBURSEMENT,11441.34,2026-03-11 00:03:00,0,Normal
TX_761c5f14,U_09a6a6,U_73829d,P2P_TRANSFER,1979.03,2026-03-04 18:52:00,0,Normal
TX_64800651,U_3b996a,A_e5d764,PAYMENT,12724.35,2026-03-04 02:24:00,0,Normal
TX_cfa2a21c,U_0c8278,A_63553a,WITHDRAWAL,5553.76,2026-03-12 11:06:00,0,Normal
TX_469256bc,I_FULIZA,U_9a63c3,LOAN_DISBURSEMENT,2973.68,2026-03-04 06:23:00,0,Normal
TX_c61497e2,U_b8b122,A_922cd9,PAYMENT,8550.9,2026-03-12 20:52:00,0,Normal
TX_f940af48,U_fa1fa8,U_8887d4,P2P_TRANSFER,8822.37,2026-03-12 13:57:00,0,Normal
TX_4317140e,U_bf0cd9,A_726650,WITHDRAWAL,14995.06,2026-03-13 08:08:00,0,Normal
TX_5ec9cb1b,U_031045,A_8d5572,PAYMENT,14496.01,2026-03-10 19:20:00,0,Normal
TX_ae510f37,U_9966fa,A_9c61db,PAYMENT,11686.9,2026-03-05 19:24:00,0,Normal
TX_fb8d47ac,U_825688,U_d4f9ec,P2P_TRANSFER,14185.34,2026-03-09 14:30:00,0,Normal
TX_3ee1cc71,U_94e725,A_eb65de,WITHDRAWAL,2166.74,2026-03-14 20:20:00,0,Normal
TX_7d3c2abe,I_MSHWARI,U_1994b8,LOAN_DISBURSEMENT,5936.49,2026-03-09 21:08:00,0,Normal
TX_d2045533,I_MSHWARI,U_6e2074,LOAN_DISBURSEMENT,14776.19,2026-03-02 18:17:00,0,Normal
TX_0f2ca210,I_MSHWARI,U_cd3943,LOAN_DISBURSEMENT,2677.36,2026-03-07 09:18:00,0,Normal
TX_4c11bd30,U_d2b96a,A_e0ce2f,PAYMENT,8790.38,2026-03-07 20:09:00,0,Normal
TX_671e09ac,U_2861ea,U_ddc557,P2P_TRANSFER,14832.05,2026-03-04 08:53:00,0,Normal
TX_7b333f79,I_FULIZA,U_5f2b0d,LOAN_DISBURSEMENT,2295.55,2026-03-02 23:23:00,0,Normal
TX_f6dfc869,U_034ed8,A_6508fe,PAYMENT,2233.99,2026-03-10 10:25:00,0,Normal
TX_982d9186,U_e7417d,A_c289bf,WITHDRAWAL,5697.94,2026-03-10 10:12:00,0,Normal
TX_503ac0df,U_407b93,A_202c13,WITHDRAWAL,7523.82,2026-03-08 23:53:00,0,Normal
TX_e26c8b33,U_6befe9,U_a3015f,P2P_TRANSFER,14374.02,2026-03-01 09:25:00,0,Normal
TX_8957f5bb,U_933fc3,A_649134,PAYMENT,8955.04,2026-03-14 16:10:00,0,Normal
TX_3488d4b8,U_6dc5b7,A_3b3338,PAYMENT,11447.62,2026-03-02 14:27:00,0,Normal
TX_19383aa7,U_9560a5,U_3362aa,P2P_TRANSFER,8529.85,2026-03-07 00:18:00,0,Normal
TX_6a5bbc29,U_facbcb,U_750edb,P2P_TRANSFER,12037.56,2026-03-07 18:46:00,0,Normal
TX_a64e332a,U_8702be,U_9b339a,P2P_TRANSFER,7680.25,2026-03-05 12:49:00,0,Normal
TX_457f015c,U_4bb9a2,A_290ec0,PAYMENT,5517.27,2026-03-04 12:15:00,0,Normal
TX_54b53b94,U_999935,A_577a0e,WITHDRAWAL,12080.67,2026-03-05 08:46:00,0,Normal
TX_6422aa06,U_d5eec0,A_b0aaae,WITHDRAWAL,13081.76,2026-03-11 17:37:00,0,Normal
TX_6b68a937,U_261f7a,U_0a5b02,P2P_TRANSFER,2816.45,2026-03-05 03:14:00,0,Normal
TX_d8b76901,U_d63f8e,U_f1224c,P2P_TRANSFER,11044.24,2026-03-12 05:49:00,0,Normal
TX_49077e8f,U_5db22b,U_dc453d,P2P_TRANSFER,1658.85,2026-03-08 05:23:00,0,Normal
